internalTaxonId,suborder,family,genus,species_name,species_iucn,species_tree,species_phylacine,authority,risk,yearPublished,assessmentDate,population_trend,hemisphere,realm,continent,cave_use,roost_pref,hib_study,WNS,detected,WNS_declining,Pd_load_ug_cm2,Pd_load_ng_mm2_forearm_length,log10_Pd_load,lesion.count_cm2,source,links,,,
14953,Yinpterochiroptera,Pteropodidae,Nyctimene,rabori,Nyctimene rabori,,Nyctimene_rabori,"Heaney &amp; Peterson, 1984",Endangered,2020,2019-08-12 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,no,,,,,,,,,,,,,,
14966,Yinpterochiroptera,Pteropodidae,Nyctimene,robinsoni,Nyctimene robinsoni,Nyctimene_robinsoni,Nyctimene_robinsoni,"Thomas, 1904",Least Concern,2021,2020-11-13 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,"Mendes 2011; Jones et al. 2009; Smith et al. 2003; Churchill 1998; Riek et al 2010; Geiser (2006)	",,,,
14961,Yinpterochiroptera,Pteropodidae,Nyctimene,sanctacrucis,Nyctimene sanctacrucis,,Nyctimene_sanctacrucis,"Troughton, 1931",Data Deficient,2020,2019-07-10 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
14967,Yinpterochiroptera,Pteropodidae,Nyctimene,vizcaccia,Nyctimene vizcaccia,Nyctimene_vizcaccia,Nyctimene_vizcaccia,"Thomas, 1914",Least Concern,2020,2019-07-29 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,Bonaccorso 1998; Mendes 2011; Jones et al. 2009; Smith et al. 2003   ,,,,
14993,Yangochiroptera,Molossidae,Nyctinomops,aurispinosus,Nyctinomops aurispinosus,Nyctinomops_aurispinosus,Nyctinomops_aurispinosus,"(Peale, 1848)",Least Concern,2019,2018-03-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,caves,,,,,,,,,"Aguirre 2007; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
14994,Yangochiroptera,Molossidae,Nyctinomops,femorosaccus,Nyctinomops femorosaccus,Nyctinomops_femorosaccus,Nyctinomops_femorosaccus,"(Merriam, 1899)",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern,Nearctic|Neotropical,North America,yes,caves,,,,,,,,,"Harvey et al. 2011; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
14995,Yangochiroptera,Molossidae,Nyctinomops,laticaudatus,Nyctinomops laticaudatus,Nyctinomops_laticaudatus,Nyctinomops_laticaudatus,"(É. Geoffroy, 1805)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"Aguirre 2007; Mendes 2011; Jones et al., 2009; Silva Taboada 1979; Smith et al. 2003",,,,
14996,Yangochiroptera,Molossidae,Nyctinomops,macrotis,Nyctinomops macrotis,Nyctinomops_macrotis,Nyctinomops_macrotis,"(Gray, 1839)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Nearctic|Neotropical,North America/South America,yes,caves,yes,,,,,,,,"Aguirre 2007; B<87>rquez et al. 1993; Harvey et al. 2011; Mancina et al. 2004; Mendes 2011; Jones et al., 2009; Silva Taboada 1979; Smith et al. 2003   ",,,,
15000,Yangochiroptera,Vespertilionidae,Nyctophilus,arnhemensis,Nyctophilus arnhemensis,Nyctophilus_arnhemensis,Nyctophilus_arnhemensis,"Johnson, 1959",Least Concern,2020,2019-07-09 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
85289369,Yangochiroptera,Vespertilionidae,Nyctophilus,bifax,Nyctophilus bifax,,Nyctophilus_bifax,"Thomas, 1915",Least Concern,2021,2021-07-17 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,yes,,,,,,,,Churchill 1998,,,,
85289516,Yangochiroptera,Vespertilionidae,Nyctophilus,corbeni,Nyctophilus corbeni,,,"Parnaby, 2009",Vulnerable,2020,2016-07-11 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,,,,,
85289826,Yangochiroptera,Vespertilionidae,Nyctophilus,daedalus,Nyctophilus daedalus,,,"Thomas, 1915",Least Concern,2020,2019-08-15 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,,,,,
15003,Yangochiroptera,Vespertilionidae,Nyctophilus,geoffroyi,Nyctophilus geoffroyi,Nyctophilus_geoffroyi,Nyctophilus_geoffroyi,"Leach, 1821",Least Concern,2021,2019-06-30 00:00:00 UTC,Stable,Southern,Australasian,Australia,yes,broad,yes,,,,,,,,"Churchill 1998; Lumsden and Bennett 1995; Jones et al., 2009; Smith et al. 2003",,,,
15004,Yangochiroptera,Vespertilionidae,Nyctophilus,gouldi,Nyctophilus gouldi,Nyctophilus_gouldi,Nyctophilus_gouldi,"Tomes, 1858",Least Concern,2021,2019-06-30 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,yes,,,,,,,,"Churchill 1998; Mendes 2011; Jones et al., 2009; Smith et al. 2003; Kutt 2003",,,,only observed once in cave
15005,Yangochiroptera,Vespertilionidae,Nyctophilus,heran,Nyctophilus heran,,Nyctophilus_heran,"Kitchener, How &amp; Maharadatunkamsi, 1991",Data Deficient,2016,2015-12-04 00:00:00 UTC,Unknown,Southern,Australasian,Asia,no,,,,,,,,,,,,,,
85289614,Yangochiroptera,Vespertilionidae,Nyctophilus,major,Nyctophilus major,,,"Gray, 1844",Least Concern,2020,2019-08-15 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
15007,Yangochiroptera,Vespertilionidae,Nyctophilus,microdon,Nyctophilus microdon,,Nyctophilus_microdon,"Laurie &amp; Hill, 1954",Least Concern,2021,2020-12-10 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
15008,Yangochiroptera,Vespertilionidae,Nyctophilus,microtis,Nyctophilus microtis,,Nyctophilus_microtis,"Thomas, 1888",Least Concern,2021,2016-07-31 00:00:00 UTC,Stable,Southern,Australasian,Oceania,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
136807,Yangochiroptera,Vespertilionidae,Nyctophilus,nebulosus,Nyctophilus nebulosus,,Nyctophilus_nebulosus,"Parnaby, 2002",Critically Endangered,2020,2019-10-14 00:00:00 UTC,Decreasing,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
15009,Yangochiroptera,Vespertilionidae,Nyctophilus,sherrini,Nyctophilus sherrini,,Nyctophilus_sherrini,"Thomas, 1915",Vulnerable,2020,2019-06-10 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,,,,,
85289876,Yangochiroptera,Vespertilionidae,Nyctophilus,shirleyae,Nyctophilus shirleyae,,,"Parnaby, 2009",Data Deficient,2020,2016-06-20 00:00:00 UTC,Decreasing,Southern,Australasian,Oceania,no,,,,,,,,,,Parnaby 2009,,,,
15011,Yangochiroptera,Vespertilionidae,Nyctophilus,walkeri,Nyctophilus walkeri,,Nyctophilus_walkeri,"Thomas, 1892",Least Concern,2020,2019-07-09 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
15645,Yangochiroptera,Molossidae,Otomops,formosus,Otomops formosus,,Nyctinomops macrotis,"Chasen, 1939",Data Deficient,2016,2015-12-04 00:00:00 UTC,Unknown,Southern,Indomalayan,Asia,no,,,,,,,,,,,,,,
95558305,Yangochiroptera,Molossidae,Otomops,harrisoni,Otomops harrisoni,,,"Ralph, Richards, Taylor, Napier &amp; Lamb, 2015",Vulnerable,2017,2016-05-02 00:00:00 UTC,Decreasing,Northern,Palearctic,Africa,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
15647,Yangochiroptera,Molossidae,Otomops,johnstonei,Otomops johnstonei,,Otomops_johnstonei,"Kitchener, How &amp; Maryanto, 1992",Data Deficient,2016,2015-12-04 00:00:00 UTC,Unknown,Southern,Australasian,Asia,no,,,,,,,,,,,,,,
136564,Yangochiroptera,Molossidae,Otomops,madagascariensis,Otomops madagascariensis,Otomops_madagascariensis,Otomops_madagascariensis,"Dorst, 1953",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Dammhahn and Goodman 2014; Garbutt 2007   ,,,,
15648,Yangochiroptera,Molossidae,Otomops,martiensseni,Otomops martiensseni,Otomops_martiensseni,Otomops_martiensseni,"(Matschie, 1897)",Near Threatened,2017,2016-04-27 00:00:00 UTC,Decreasing,Northern/Southern,Afrotropical,Africa,yes,broad,,,,,,,,,"Mendes 2011; Monadjem et al. 2013; Jones et al., 2009; Smith et al. 2003; Monadjem et al. 2021",,,,
15649,Yangochiroptera,Molossidae,Otomops,papuensis,Otomops papuensis,,Otomops_papuensis,"Lawrence, 1948",Data Deficient,2021,2019-07-18 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
15650,Yangochiroptera,Molossidae,Otomops,secundus,Otomops secundus,,Otomops_secundus,"Hayman, 1952",Data Deficient,2021,2019-07-18 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
15646,Yangochiroptera,Molossidae,Otomops,wroughtoni,Otomops wroughtoni,Otomops_wroughtoni,Otomops_wroughtoni,"(Thomas, 1913)",Data Deficient,2016,2015-12-14 00:00:00 UTC,Unknown,Northern,Indomalayan,Asia,yes,caves,,,,,,,,,"Jones et al., 2009*",,,,
85294528,Yangochiroptera,Vespertilionidae,Otonycteris,hemprichii,Otonycteris hemprichii,Otonycteris_hemprichii,Otonycteris_hemprichii,"Peters, 1859",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern,Afrotropical|Indomalayan|Palearctic,Asia,yes,caves,,,,,,,,,"Holderied et al. 2011; Jones et al., 2009; Smith et al. 2003; Munoz-Garcia et al 2016",,,,
85295233,Yangochiroptera,Vespertilionidae,Otonycteris,leucophaea,Otonycteris leucophaea,Otonycteris_leucophaea,,"(Severcov, 1873)",Data Deficient,2017,2016-06-24 00:00:00 UTC,Unknown,Northern,Palearctic,Africa,no,,,,,,,,,,,,,,
15665,Yinpterochiroptera,Pteropodidae,Otopteropus,cartilagonodus,Otopteropus cartilagonodus,Otopteropus_cartilagonodus,Otopteropus_cartilagonodus,"Kock, 1969",Least Concern,2020,2019-06-20 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,no,,,,,,,,,,Fleming and Racey 1992; Mendes 2011; Jones et al. 2009; Smith et al. 2003; Mudar & Allen 1986,,,,
13880,Yangochiroptera,Molossidae,Ozimops,beccarii,Ozimops beccarii,,Mormopterus_beccarii,"(Peters, 1881)",Least Concern,2017,2016-07-31 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,yes,broad,,,,,,,,,Tanalgo et al 2022,,,,
71536513,Yangochiroptera,Molossidae,Ozimops,cobourgianus,Ozimops cobourgianus,,,"(Johnson, 1959)",Least Concern,2017,2016-07-31 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Reardon et al. 2014,,,,
71532803,Yangochiroptera,Molossidae,Ozimops,halli,Ozimops halli,,,"(Reardon, McKenzie &amp; Adams, 2014)",Data Deficient,2021,2016-07-31 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Reardon et al. 2014; Kulzer et al 1970,,,,
71532724,Yangochiroptera,Molossidae,Ozimops,kitcheneri,Ozimops kitcheneri,,,"(McKenzie, Reardon &amp; Adams, 2014)",Least Concern,2021,2016-07-31 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Reardon et al. 2014,,,,
82345325,Yangochiroptera,Molossidae,Ozimops,loriae,Ozimops loriae,,Mormopterus_loriae,"(Thomas, 1897)",Data Deficient,2021,2018-08-31 00:00:00 UTC,Stable,Southern,Australasian,Oceania,yes,broad,,,,,,,,,Kulzer 1970; Tanalgo et al 2022,https://www.fauna.com.au/mastiff_bats/,,,
71531227,Yangochiroptera,Molossidae,Ozimops,lumsdenae,Ozimops lumsdenae,Mormopterus_beccarii,Mormopterus_beccarii,"(Reardon, McKenzie &amp; Adams, 2014)",Least Concern,2021,2016-07-31 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
71534469,Yangochiroptera,Molossidae,Ozimops,petersi,Ozimops petersi,,,"(Leche, 1884)",Least Concern,2021,2018-08-31 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Reardon et al. 2014; Bondarenco et al 2013,,,,
71732146,Yangochiroptera,Molossidae,Ozimops,planiceps,Ozimops planiceps,Mormopterus_planiceps,Mormopterus_planiceps,"(Peters, 1866)",Least Concern,2021,2019-07-07 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,Kulzer et al 1970,,,,
71533043,Yangochiroptera,Molossidae,Ozimops,ridei,Ozimops ridei,,,"(Felton, 1964)",Least Concern,2017,2016-07-29 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Reardon et al. 2014,,,,
16174,Yinpterochiroptera,Pteropodidae,Paranyctimene,raptor,Paranyctimene raptor,Paranyctimene_raptor,Paranyctimene_raptor,"Tate, 1942",Least Concern,2021,2020-11-21 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,McNab & Bonaccorso 2001,,,,
136836,Yinpterochiroptera,Pteropodidae,Paranyctimene,tenax,Paranyctimene tenax,,Paranyctimene_tenax,"Bergmans, 2001",Least Concern,2021,2020-11-21 00:00:00 UTC,Unknown,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
17341,Yangochiroptera,Vespertilionidae,Parastrellus,hesperus,Parastrellus hesperus,Parastrellus_hesperus,Pipistrellus_hesperus,"(H. Allen, 1864)",Least Concern,2019,2018-08-10 00:00:00 UTC,Stable,Northern,Nearctic,North America,yes,caves,yes,negative,no,,,,,,"Geiser and Baudinette 1990; Harvey et al. 2011; Jones et al., 2009; Smith et al. 2003; Zukal et al. 2014",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0097224#s2,,,
40025,Yinpterochiroptera,Hipposideridae,Paratriaenops,auritus,Paratriaenops auritus,Triaenops_auritus,Paratriaenops_auritus,"(Grandidier, 1912)",Vulnerable,2017,2016-04-24 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Garbutt 2007,,,,
81060220,Yinpterochiroptera,Hipposideridae,Paratriaenops,furculus,Paratriaenops furculus,Triaenops_furculus,Paratriaenops_furculus,"Trouessart, 1906",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Garbutt 2007; Ramasindrazana and Goodman 2011   ,,,,
81068840,Yinpterochiroptera,Hipposideridae,Paratriaenops,pauliani,Paratriaenops pauliani,,,"Goodman et Ranivo, 2008",Data Deficient,2017,2016-05-02 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
7671,Yangochiroptera,Emballonuridae,Paremballonura,atrata,Paremballonura atrata,Emballonura_atrata,Paremballonura_atrata,"(Peters, 1874)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
136835,Yangochiroptera,Emballonuridae,Paremballonura,tiavato,Paremballonura tiavato,Emballonura_tiavato,Paremballonura_tiavato,"Goodman, Cardiff, Ranivo, Russell &amp; Yoder, 2006",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
16563,Yinpterochiroptera,Pteropodidae,Penthetor,lucasi,Penthetor lucasi,Penthetor_lucasi,Penthetor_lucasi,"(Dobson, 1880)",Least Concern,2020,2019-07-16 00:00:00 UTC,Decreasing,Northern/Southern,Indomalayan,Asia,yes,caves,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
17366,Yangochiroptera,Vespertilionidae,Perimyotis,subflavus,Perimyotis subflavus,Pipistrellus_subflavus,Pipistrellus_subflavus,"F. Cuvier, 1832",Vulnerable,2018,2018-02-16 00:00:00 UTC,Decreasing,Northern,Nearctic|Neotropical,North America,yes,caves,yes,positive,yes,yes,,0.000284461,-3.545977011,,"Harvey et al. 2011; Magalha_s and Costa 2009; Jones et al., 2009; Smith et al. 2003; Zukal et al. 2014; Langwig et al. 2015; Hoyt et al. 2021",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0097224#s2,,,
16707,Yangochiroptera,Emballonuridae,Peropteryx,kappleri,Peropteryx kappleri,Peropteryx_kappleri,Peropteryx_kappleri,"Peters, 1867",Least Concern,2018,2016-07-09 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"Aguirre 2007; Lim et al. 2010; Jones et al., 2009; Smith et al. 2003   ",,,,
16708,Yangochiroptera,Emballonuridae,Peropteryx,leucoptera,Peropteryx leucoptera,Peropteryx_leucoptera,Peropteryx_leucoptera,"Peters, 1867",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
16709,Yangochiroptera,Emballonuridae,Peropteryx,macrotis,Peropteryx macrotis,Peropteryx_macrotis,Peropteryx_macrotis,"(Wagner, 1843)",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,yes,caves,,,,,,,,,"Aguirre 2007; dos Reis et al. 2007; Lim et al. 2010; Jones et al., 2009; Smith et al. 2003; Soriano et al. 2002; Genoud, Bonaccorso, and Anends (1990); Gould et al 1990",,,,
85822291,Yangochiroptera,Emballonuridae,Peropteryx,pallidoptera,Peropteryx pallidoptera,,Peropteryx_pallidoptera,"Lim, Engstrom, Reid, Simmons, Voss and Fleck, 2010",Data Deficient,2016,2016-07-10 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,Faurby et al. 2018,https://www.gbif.org/species/163435123,,,
136790,Yangochiroptera,Emballonuridae,Peropteryx,trinitatis,Peropteryx trinitatis,Peropteryx_trinitatis,Peropteryx_trinitatis,"Miller, 1899",Data Deficient,2016,2016-06-28 00:00:00 UTC,Unknown,Northern,Neotropical,South America,yes,broad,,,,,,,,,Lim et al. 2010; Mendes 2011   ,,,,
16887,Yangochiroptera,Vespertilionidae,Pharotis,imogene,Pharotis imogene,,Pharotis_imogene,"Thomas, 1914",Critically Endangered,2021,2019-07-18 00:00:00 UTC,Stable,Southern,Australasian,Oceania,no,,,,,,,,,,,,,,
16981,Yangochiroptera,Vespertilionidae,Philetor,brachypterus,Philetor brachypterus,Philetor_brachypterus,Philetor_brachypterus,"(Temminck, 1840)",Least Concern,2020,2019-05-02 00:00:00 UTC,Stable,Northern/Southern,Australasian|Indomalayan,Asia,no,,,,,,,,,,"Bonaccorso 1998; Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
10967,Yangochiroptera,Vespertilionidae,Phoniscus,aerosa,Phoniscus aerosa,,,"(Tomes, 1858)",Data Deficient,2008,2008-06-30 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,,https://mrlife.org/models.htm,,,
10970,Yangochiroptera,Vespertilionidae,Phoniscus,atrox,Phoniscus atrox,,Phoniscus_atrox,"Miller, 1905",Near Threatened,2020,2018-08-04 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,no,,,,,,,,,,,https://mrlife.org/models.htm,,,
10976,Yangochiroptera,Vespertilionidae,Phoniscus,jagorii,Phoniscus jagorii,Phoniscus_jagorii,Phoniscus_jagorii,"(Peters, 1866)",Least Concern,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Australasian|Indomalayan,Asia,yes,caves,,,,,,,,,Faurby et al. 2018,https://mrlife.org/models.htm,,,
10982,Yangochiroptera,Vespertilionidae,Phoniscus,papuensis,Phoniscus papuensis,,Phoniscus_papuensis,"(Dobson, 1878)",Vulnerable,2021,2020-12-10 00:00:00 UTC,Unknown,Southern,Australasian,Australia,yes,broad,,,,,,,,,Faurby et al. 2018,https://mrlife.org/models.htm,,,
17168,Yangochiroptera,Phyllostomidae,Phylloderma,stenops,Phylloderma stenops,Phylloderma_stenops,Phylloderma_stenops,"Peters, 1865",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern/Southern,Neotropical,South America,yes,broad,,,,,,,,,"Aguirre 2007; Bobrowiec and Gribel 2010; dos Reis et al. 2007; Kalko et al. 1996; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
17173,Yangochiroptera,Phyllostomidae,Phyllonycteris,aphylla,Phyllonycteris aphylla,Phyllonycteris_aphylla,Phyllonycteris_aphylla,"(Miller, 1898)",Critically Endangered,2015,2015-03-06 00:00:00 UTC,Decreasing,Northern,Neotropical,North America,yes,caves,,,,,,,,,Howe 1974; Mendes 2011   ,,,,
17175,Yangochiroptera,Phyllostomidae,Phyllonycteris,poeyi,Phyllonycteris poeyi,Phyllonycteris_poeyi,Phyllonycteris_poeyi,"Gundlach, 1860",Least Concern,2019,2018-06-02 00:00:00 UTC,Unknown,Northern,Neotropical,North America,yes,caves,,,,,,,,,Mancina et al. 2004; Silva Taboada 1979   ,,,,
17176,Yangochiroptera,Phyllostomidae,Phyllops,falcatus,Phyllops falcatus,Phyllops_falcatus,Phyllops_falcatus,"(Gray, 1839)",Least Concern,2019,2018-06-01 00:00:00 UTC,Stable,Northern,Neotropical,North America,no,,,,,,,,,,da Cunha-Tavares and Mancina 2008; Harvey et al. 2011; Mancina et al. 2004; Mendes 2011   ,,,,
17216,Yangochiroptera,Phyllostomidae,Phyllostomus,discolor,Phyllostomus discolor,Phyllostomus_discolor,Phyllostomus_discolor,"Wagner, 1843",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Aguirre 2007; Cruz-Neto et al. 2001; dos Reis et al. 2007; Garc<92>a-Garc<92>a et al. 2014; Lawlor 1973; Magalha_s and Costa 2009; Norberg 1981; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
17217,Yangochiroptera,Phyllostomidae,Phyllostomus,elongatus,Phyllostomus elongatus,Phyllostomus_elongatus,Phyllostomus_elongatus,"(É. Geoffroy, 1810)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,caves,,,,,,,,,"Aguirre 2007; Bobrowiec and Gribel 2010; Cruz-Neto et al. 2001; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
17218,Yangochiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,Phyllostomus_hastatus,Phyllostomus_hastatus,"(Pallas, 1767)",Least Concern,2015,2015-07-20 00:00:00 UTC,Stable,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Cruz-Neto et al. 2001; dos Reis et al. 2007; Lawlor 1973; Magalha_s and Costa 2009; Norberg 1981; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003   ",,,,
17219,Yangochiroptera,Phyllostomidae,Phyllostomus,latifolius,Phyllostomus latifolius,Phyllostomus_latifolius,Phyllostomus_latifolius,"(Thomas, 1901)",Least Concern,2016,2016-08-10 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,yes,caves,,,,,,,,,Mendes 2011; Faurby et al. 2018,,,,
17320,Yangochiroptera,Vespertilionidae,Pipistrellus,abramus,Pipistrellus abramus,Pipistrellus_abramus,Pipistrellus_abramus,"(Temminck, 1838)",Least Concern,2019,2018-08-31 00:00:00 UTC,Stable,Northern,Indomalayan|Palearctic,Asia,no,,,,,,,,,,,,,,
17321,Yangochiroptera,Vespertilionidae,Pipistrellus,adamsi,Pipistrellus adamsi,,Pipistrellus_adamsi,"Kitchener, Caputi &amp; Jones, 1986",Least Concern,2020,2019-07-09 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,,,,,
17323,Yangochiroptera,Vespertilionidae,Pipistrellus,aero,Pipistrellus aero,,Pipistrellus_aero,"Heller, 1912",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
85333758,Yangochiroptera,Vespertilionidae,Pipistrellus,aladdin,Pipistrellus aladdin,,,"Thomas, 1905",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Palearctic,Asia,yes,broad,,,,,,,,,Faurby et al. 2018,,,,
44851,Yangochiroptera,Vespertilionidae,Pipistrellus,anchietae,Pipistrellus anchietae,,Pipistrellus_anchietae,"(Seabra, 1900)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,Monadjem et al. 2021,,,,
